,whisky,title,links,image_links,img_path
1076,Laphroaig Cairdeas 2015,Laphroaig Cairdeas - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/68586/laphroaig-cairdeas,https://static.whiskybase.com/storage/whiskies/6/8/586/276305-big.jpg,/opt/ml/workspace/images/1076.jpg
1077,Bruichladdich Octomore 6.2,Octomore Edition 06.2 / 167 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/43464/octomore-edition-062-167,https://static.whiskybase.com/storage/whiskies/4/3/464/84004-big.jpg,/opt/ml/workspace/images/1077.jpg
1078,Lagavulin 12yo Cask Strength,Lagavulin 12-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/116918/lagavulin-12-year-old,https://static.whiskybase.com/storage/whiskies/1/1/6918/234048-big.jpg,/opt/ml/workspace/images/1078.jpg
1079,Amrut Peated Cask Strength,Amrut Peated Indian - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/51511/amrut-peated-indian,https://static.whiskybase.com/storage/whiskies/5/1/511/81903-big.jpg,/opt/ml/workspace/images/1079.jpg
1080,Ardbeg Supernova 2014,Ardbeg Supernova - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/58148/ardbeg-supernova,https://static.whiskybase.com/storage/whiskies/5/8/148/91114-big.jpg,/opt/ml/workspace/images/1080.jpg
1081,Bruichladdich Octomore 8.3,Octomore Edition 08.3 Masterclass / 309 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99307/octomore-edition-083-masterclass-309-ppm,https://static.whiskybase.com/storage/whiskies/9/9/307/162572-big.jpg,/opt/ml/workspace/images/1081.jpg
1082,Ardbeg Corryvreckan,Ardbeg Corryvreckan - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/10550/ardbeg-corryvreckan,https://static.whiskybase.com/storage/whiskies/1/0/550/174292-big.jpg,/opt/ml/workspace/images/1082.jpg
1083,Bruichladdich Octomore 9.3,Octomore Edition 09.3 διάλογος / 133 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/114301/octomore-edition-093-133-ppm,https://static.whiskybase.com/storage/whiskies/1/1/4301/211610-big.jpg,/opt/ml/workspace/images/1083.jpg
1084,Amrut Portpipe Peated Single Cask #4668 (2017),Amrut Port Pipe - Peated - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/87072/amrut-port-pipe-peated,https://static.whiskybase.com/storage/whiskies/8/7/072/187859-big.jpg,/opt/ml/workspace/images/1084.jpg
1085,Ardbeg Alligator,Ardbeg Alligator - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/24802/ardbeg-alligator,https://static.whiskybase.com/storage/whiskies/2/4/802/70941-big.jpg,/opt/ml/workspace/images/1085.jpg
1086,"Smogen 8yo (4,8-10/2011)",Smögen 08-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/131667/smgen-08-year-old,https://static.whiskybase.com/storage/whiskies/1/3/1667/221240-big.jpg,/opt/ml/workspace/images/1086.jpg
1087,Ardbeg 22yo Twenty Something,Ardbeg 1996 Twenty Something - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/118449/ardbeg-1996-twenty-something,https://static.whiskybase.com/storage/whiskies/1/1/8449/240246-big.jpg,/opt/ml/workspace/images/1087.jpg
1088,Bruichladdich Octomore 8.2,Octomore Edition 08.2 Masterclass / 167 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99306/octomore-edition-082-masterclass-167-ppm,https://static.whiskybase.com/storage/whiskies/9/9/306/319931-big.jpg,/opt/ml/workspace/images/1088.jpg
1089,Lagavulin Distiller's Edition (All Vintages),Lagavulin 1997 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/44914/lagavulin-1997,https://static.whiskybase.com/storage/whiskies/4/4/914/339002-big.jpg,/opt/ml/workspace/images/1089.jpg
1090,Ardbeg Ardbog,Ardbeg Ardbog - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/203995/ardbeg-ardbog,https://static.whiskybase.com/storage/whiskies/2/0/3995/78194-big.jpg,/opt/ml/workspace/images/1090.jpg
1091,Compass Box No Name,No Name Blended Malt Scotch Whisky CB - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99601/no-name-blended-malt-scotch-whisky-cb,https://static.whiskybase.com/storage/whiskies/9/9/601/178596-big.jpg,/opt/ml/workspace/images/1091.jpg
1092,Ardbeg Supernova 2015,Ardbeg Supernova - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/71966/ardbeg-supernova,https://static.whiskybase.com/storage/whiskies/7/1/966/172469-big.jpg,/opt/ml/workspace/images/1092.jpg
1093,Kilchoman 2008 Vintage,Kilchoman 2008 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/71846/kilchoman-2008,https://static.whiskybase.com/storage/whiskies/7/1/846/211775-big.jpg,/opt/ml/workspace/images/1093.jpg
1094,Laphroaig 18yo,Laphroaig 18-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/42886/laphroaig-18-year-old,https://static.whiskybase.com/storage/whiskies/4/2/886/84001-big.jpg,/opt/ml/workspace/images/1094.jpg
1095,Longrow 18yo,Longrow 18-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/165507/longrow-18-year-old,https://static.whiskybase.com/storage/whiskies/1/6/5507/281893-big.jpg,/opt/ml/workspace/images/1095.jpg
1096,Bruichladdich Octomore 7.1,Octomore Edition 07.1 / 208 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/67302/octomore-edition-071-208,https://static.whiskybase.com/storage/whiskies/6/7/302/183349-big.jpg,/opt/ml/workspace/images/1096.jpg
1097,Compass Box No Name (all editions),No Name Blended Malt Scotch Whisky CB - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99601/no-name-blended-malt-scotch-whisky-cb,https://static.whiskybase.com/storage/whiskies/9/9/601/178596-big.jpg,/opt/ml/workspace/images/1097.jpg
1098,Bruichladdich Octomore 10 (Second Edition),Octomore 10-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/86882/octomore-10-year-old,https://static.whiskybase.com/storage/whiskies/8/6/882/186590-big.jpg,/opt/ml/workspace/images/1098.jpg
1099,Compass Box Peat Monster 2014 - 10th Anniversary,The Peat Monster 10th Anniversary CB - Whiskybase,https://www.whiskybase.com/whiskies/whisky/53970/the-peat-monster-10th-anniversary-cb,https://static.whiskybase.com/storage/whiskies/5/3/970/109084-big.jpg,/opt/ml/workspace/images/1099.jpg
1100,Laphroaig Cairdeas 2019 Triple Wood Cask Strength,Laphroaig Cairdeas - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/131564/laphroaig-cairdeas,https://static.whiskybase.com/storage/whiskies/1/3/1564/222751-big.jpg,/opt/ml/workspace/images/1100.jpg
1101,Bruichladdich Octomore 10.2,Octomore Edition 10.2 διάλογος / 96.9 ppm - Whiskybase,https://www.whiskybase.com/whiskies/whisky/139117/octomore-edition-102-969-ppm,https://static.whiskybase.com/storage/whiskies/1/3/9117/307101-big.jpg,/opt/ml/workspace/images/1101.jpg
1102,Ichiro's Malt Chichibu The Peated,Chichibu The Peated - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/206450/chichibu-the-peated,https://static.whiskybase.com/storage/whiskies/2/0/6450/366095-big.jpg,/opt/ml/workspace/images/1102.jpg
1103,Bruichladdich Octomore 8.4,Octomore Edition 08.4 Masterclass / 170 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99308/octomore-edition-084-masterclass-170-ppm,https://static.whiskybase.com/storage/whiskies/9/9/308/174754-big.jpg,/opt/ml/workspace/images/1103.jpg
1104,Laphroaig Cairdeas 2014 Amontillado,Laphroaig Cairdeas - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/55225/laphroaig-cairdeas,https://static.whiskybase.com/storage/whiskies/5/5/225/87153-big.jpg,/opt/ml/workspace/images/1104.jpg
1105,Smogen Single Cask (all editions),Smögen 2011 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/161132/smgen-2011,https://static.whiskybase.com/storage/whiskies/1/6/1132/271535-big.jpg,/opt/ml/workspace/images/1105.jpg
1106,Smogen Single Cask 4yo 7/2011,Smögen 2011 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/69569/smgen-2011,https://static.whiskybase.com/storage/whiskies/6/9/569/110002-big.jpg,/opt/ml/workspace/images/1106.jpg
1107,Ardbeg 17yo,Ardbeg 17-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/308/ardbeg-17-year-old,https://static.whiskybase.com/storage/whiskies/3/0/8/54895-big.jpg,/opt/ml/workspace/images/1107.jpg
1108,Kilchoman 2009 Vintage,Kilchoman 2009 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/100607/kilchoman-2009,https://static.whiskybase.com/storage/whiskies/1/0/0607/187402-big.jpg,/opt/ml/workspace/images/1108.jpg
1109,Kilchoman Original Cask Strength,Kilchoman Original Cask Strength - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/87160/kilchoman-original-cask-strength,https://static.whiskybase.com/storage/whiskies/8/7/160/136670-big.jpg,/opt/ml/workspace/images/1109.jpg
1110,Laphroaig Quarter Cask,Laphroaig Quarter Cask - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/42887/laphroaig-quarter-cask,https://static.whiskybase.com/storage/whiskies/4/2/887/240151-big.jpg,/opt/ml/workspace/images/1110.jpg
1111,Amrut Portpipe Peated Single Cask #2712 (2013),Amrut Port Pipe - Peated - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/87072/amrut-port-pipe-peated,https://static.whiskybase.com/storage/whiskies/8/7/072/187859-big.jpg,/opt/ml/workspace/images/1111.jpg
1112,AnCnoc Cutter,An Cnoc Cutter - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/57928/an-cnoc-cutter,https://static.whiskybase.com/storage/whiskies/5/7/928/159546-big.jpg,/opt/ml/workspace/images/1112.jpg
1113,Kilchoman 2007 Vintage,Kilchoman Vintage 2007 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/50496/kilchoman-vintage-2007,https://static.whiskybase.com/storage/whiskies/5/0/496/80494-big.jpg,/opt/ml/workspace/images/1113.jpg
1114,Laphroaig 10yo Cask Strength (all batches),Laphroaig Cask Strength - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/111750/laphroaig-cask-strength,https://static.whiskybase.com/storage/whiskies/1/1/1750/186823-big.jpg,/opt/ml/workspace/images/1114.jpg
1115,Bruichladdich Octomore 10,Octomore 10-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/203587/octomore-10-year-old,https://static.whiskybase.com/storage/whiskies/2/0/3587/356514-big.jpg,/opt/ml/workspace/images/1115.jpg
1116,Compass Box Peat Monster 2008 Reserve Edition,The Peat Monster Reserve Edition CB - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/8396/the-peat-monster-reserve-edition-cb,https://static.whiskybase.com/storage/whiskies/8/3/96/61747-big.jpg,/opt/ml/workspace/images/1116.jpg
1117,Bruichladdich Octomore 10 (Fourth Edition),Octomore 10-year-old διάλογος - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/157209/octomore-10-year-old,https://static.whiskybase.com/storage/whiskies/1/5/7209/283224-big.jpg,/opt/ml/workspace/images/1117.jpg
1118,High Coast (Box) The Festival 2014,Box The Festival 2014 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/146454/box-the-festival-2014,,/opt/ml/workspace/images/placeholder.png
1119,Ardbeg Dark Cove,Ardbeg Dark Cove - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/81438/ardbeg-dark-cove,https://static.whiskybase.com/storage/whiskies/8/1/438/129305-big.jpg,/opt/ml/workspace/images/1119.jpg
1120,Bruichladdich Octomore 11.3,Octomore Edition 11.3 διάλογος / 194 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/157210/octomore-edition-113-194-ppm,https://static.whiskybase.com/storage/whiskies/1/5/7210/284522-big.jpg,/opt/ml/workspace/images/1120.jpg
1121,Bruichladdich Octomore 7.2,Octomore Edition 07.2 / 208 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/63360/octomore-edition-072-208,https://static.whiskybase.com/storage/whiskies/6/3/360/104156-big.jpg,/opt/ml/workspace/images/1121.jpg
1122,Amrut 100 Peated,Amrut 100 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/19623/amrut-100,https://static.whiskybase.com/storage/whiskies/1/9/623/68335-big.jpg,/opt/ml/workspace/images/1122.jpg
1123,AnCnoc Rutter,An Cnoc Rutter - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/53324/an-cnoc-rutter,https://static.whiskybase.com/storage/whiskies/5/3/324/87996-big.jpg,/opt/ml/workspace/images/1123.jpg
1124,Ardbeg 10yo,Ardbeg Ten - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/306/ardbeg-ten,https://static.whiskybase.com/storage/whiskies/3/0/6/226354-big.jpg,/opt/ml/workspace/images/1124.jpg
1125,Brora 21yo,Johnnie Walker XR 21 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/51634/johnnie-walker-xr-21,https://static.whiskybase.com/storage/whiskies/5/1/634/84361-big.jpg,/opt/ml/workspace/images/1125.jpg
1126,Ardbeg Grooves,Ardbeg Grooves - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/108771/ardbeg-grooves,https://static.whiskybase.com/storage/whiskies/1/0/8771/187352-big.jpg,/opt/ml/workspace/images/1126.jpg
1127,Bruichladdich Octomore 11.1,Octomore Edition 11.1 διάλογος / 139.6 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/157211/octomore-edition-111-1396-ppm,https://static.whiskybase.com/storage/whiskies/1/5/7211/284464-big.jpg,/opt/ml/workspace/images/1127.jpg
1128,Compass Box No Name No. 2,No Name N° 2 CB - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/137939/no-name-n-2-cb,https://static.whiskybase.com/storage/whiskies/1/3/7939/224054-big.jpg,/opt/ml/workspace/images/1128.jpg
1129,Bruichladdich Octomore 8.1,Octomore Edition 08.1 Masterclass / 167 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/98646/octomore-edition-081-masterclass-167-ppm,https://static.whiskybase.com/storage/whiskies/9/8/646/174617-big.jpg,/opt/ml/workspace/images/1129.jpg
1130,Ardbeg Supernova 2019,Ardbeg Supernova - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/131183/ardbeg-supernova,https://static.whiskybase.com/storage/whiskies/1/3/1183/266563-big.jpg,/opt/ml/workspace/images/1130.jpg
1131,Lagavulin 8yo,Lagavulin 08-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/78627/lagavulin-08-year-old,https://static.whiskybase.com/storage/whiskies/7/8/627/352625-big.jpg,/opt/ml/workspace/images/1131.jpg
1132,Laphroaig Cairdeas 2018 Fino,Laphroaig Cairdeas - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/113099/laphroaig-cairdeas,https://static.whiskybase.com/storage/whiskies/1/1/3099/188463-big.jpg,/opt/ml/workspace/images/1132.jpg
1133,Compass Box Monster 2004,The Peat Monster 4th Edition CB - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/129838/the-peat-monster-4th-edition-cb,https://static.whiskybase.com/storage/whiskies/1/2/9838/370422-big.jpg,/opt/ml/workspace/images/1133.jpg
1134,Laphroaig Cairdeas 2016 Madeira,Laphroaig Cairdeas - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/80084/laphroaig-cairdeas,https://static.whiskybase.com/storage/whiskies/8/0/084/130418-big.jpg,/opt/ml/workspace/images/1134.jpg
1135,Ardbeg Auriverdes,Ardbeg Auriverdes - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/54178/ardbeg-auriverdes,https://static.whiskybase.com/storage/whiskies/5/4/178/85931-big.jpg,/opt/ml/workspace/images/1135.jpg
1136,Bruichladdich Octomore 6.3,Octomore Edition 06.3 / 258 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/45178/octomore-edition-063-258,https://static.whiskybase.com/storage/whiskies/4/5/178/93993-big.jpg,/opt/ml/workspace/images/1136.jpg
1137,Laphroaig An Cuan Mor,Laphroaig An Cuan Mòr - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/44586/laphroaig-an-cuan-mr,https://static.whiskybase.com/storage/whiskies/4/4/586/80968-big.jpg,/opt/ml/workspace/images/1137.jpg
1138,Wemyss Malts Kiln Embers,Kiln Embers NAS Wy - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/72258/kiln-embers-nas-wy,https://static.whiskybase.com/storage/whiskies/7/2/258/114914-big.jpg,/opt/ml/workspace/images/1138.jpg
1139,Ardbeg An Oa,Ardbeg An Oa - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/99885/ardbeg-an-oa,https://static.whiskybase.com/storage/whiskies/9/9/885/161333-big.jpg,/opt/ml/workspace/images/1139.jpg
1140,BenRiach 18yo Dunder,BenRiach 18-year-old - Dunder - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/67371/benriach-18-year-old-dunder,https://static.whiskybase.com/storage/whiskies/6/7/371/107030-big.jpg,/opt/ml/workspace/images/1140.jpg
1141,Bruichladdich Octomore 10.3,Octomore Edition 10.3 διάλογος / 114 PPM - Whiskybase,https://www.whiskybase.com/whiskies/whisky/126654/octomore-edition-103-114-ppm,https://static.whiskybase.com/storage/whiskies/1/2/6654/235911-big.jpg,/opt/ml/workspace/images/1141.jpg
1142,Bruichladdich Octomore 6.1,Octomore Edition 06.1 / 167 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/43463/octomore-edition-061-167,https://static.whiskybase.com/storage/whiskies/4/3/463/79058-big.jpg,/opt/ml/workspace/images/1142.jpg
1143,Longrow CV,Longrow CV - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/2355/longrow-cv,https://static.whiskybase.com/storage/whiskies/2/3/55/56990-big.jpg,/opt/ml/workspace/images/1143.jpg
1144,Ardbeg Kelpie,Ardbeg Kelpie - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/93919/ardbeg-kelpie,https://static.whiskybase.com/storage/whiskies/9/3/919/151427-big.jpg,/opt/ml/workspace/images/1144.jpg
1145,Bunnahabhain Ceòbanach,Bunnahabhain Ceòbanach - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/60005/bunnahabhain-cebanach,https://static.whiskybase.com/storage/whiskies/6/0/005/145204-big.jpg,/opt/ml/workspace/images/1145.jpg
1146,Laphroaig 10yo,Laphroaig 10-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/42885/laphroaig-10-year-old,https://static.whiskybase.com/storage/whiskies/4/2/885/120793-big.jpg,/opt/ml/workspace/images/1146.jpg
