,Fresh Fruit,Added on,Sweaty,Member ratings,Bottled for,Wishlist num,Leafy,Oily,Bottler,Collection,All Rating,Whiskybase ID,Kippery,Citric,Sherried,Mossy,Nutty,Toasted,Plastic,Solvent,Barcode,Medicinal,Coal-gas,Husky,Yeasty,Hay-like,Leathery,Vegetative,Dried Fruit,Calculated age,Category,Strength,Casktype,Green-House,New Wood,Number of bottles,Honey,Price,Bottled,Distillery,Vanilla,Malt Extract,Vintage,Cooked Fruit,Tobacco,Chocolate,Bottle code,Casknumber,Stated Age,Smokey,Market,Cooked Vegetable,Old Wood,Cooked Mash,Rubbery,Votes,Size,Fragant,Sandy,Bottling serie,Label
816,0,06 May 2009 8:11 pm,0,55,NaN,33,1,0,Adelphi (AD),36,92.85,WB7874,0,1,1,0,0,0,0,0,NaN,0,0,0,0,1,0,0,0,NaN,Single Malt,54.3 % Vol.,Sherry Cask,1,0,501,0,€ 4040.45,2003,NaN,0,0,1953,1,1,1,NaN,1668,50 years old,0,NaN,0,1,0,0,55,700 ml,0,0,NaN,NaN
817,0,10 Jul 2009 10:08 am,0,50,NaN,6,0,0,Distillery Bottling,18,92.85,WB9417,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,80 (proof),Sherry Wood,0,0,NaN,0,€ 9250.60,1971,Macallan,0,0,1956,0,0,0,NaN,NaN,15 years old,0,NaN,0,0,0,0,50,750 ml,0,0,Rinaldi Import,NaN
818,0,09 Jul 2013 1:29 pm,0,29,NaN,11,0,0,Gordon & MacPhail (GM),14,92.85,WB43233,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 2245.41,2005,Glenlivet,0,0,1955,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,29,700 ml,0,0,George & J.G. Smith's,NaN
819,0,11 Mar 2009 7:43 am,0,35,NaN,19,0,0,Gordon & MacPhail (GM),30,92.85,WB6627,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,1st Fill Sherry Butt,0,0,361,0,€ 850.00,2008,Glen Grant,0,0,1958,0,0,0,NaN,3811,50 years old,0,NaN,0,0,0,0,35,700 ml,0,0,Licensed Bottling,NaN
820,0,02 May 2009 11:42 am,0,60,Sestante,23,0,0,Cadenhead (CA),39,92.84,WB7690,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.4 % Vol.,NaN,0,0,NaN,0,€ 11628.37,1989,Ardbeg,0,0,1965,0,0,0,NaN,NaN,24 years old,0, Italy,0,0,0,0,60,750 ml,0,0,Dumpy Bottle,White label
821,0,24 May 2011 10:31 am,0,191,NaN,38,1,0,Distillery Bottling,155,92.84,WB22825,0,0,0,0,0,0,0,0,5010719170579,0,0,1,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 3103.78,NaN,Macallan,0,0,NaN,0,0,0,MDF  023,NaN,10 years old,0,NaN,0,0,0,0,191,700 ml,0,1,100 Proof,NaN
822,0,02 Sep 2011 4:22 pm,0,21,NaN,25,0,0,Distillery Bottling,17,92.84,WB24893,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,48.7 % Vol.,Sherry Casks,0,0,NaN,0,€ 7521.31,2002,Glendronach,0,0,1968,0,0,0,NaN,2640 & 2641,NaN,0,NaN,0,0,1,0,21,700 ml,0,0,re-opening of Glendronach Distillery 14th May 2002,NaN
823,0,17 Jul 2011 9:38 pm,0,28,Incorporation of Maltmen in Glasgow,22,0,0,Distillery Bottling,34,92.84,WB23659,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,48.0 % Vol.,NaN,0,0,456,0,€ 5241.44,1999,Glendronach,0,0,1972,0,0,0,NaN,721,NaN,0,NaN,0,0,0,0,28,700 ml,0,0,The Millennium Malt,Light Grey
824,0,29 Oct 2012 1:26 pm,0,47,NaN,9,0,0,Alte Tabakstube (AT),20,92.84,WB37014,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,53.3 % Vol.,NaN,0,0,180,0,NONE,11.1996,Macallan,0,0,14.05.1974,0,0,0,NaN,3932,22 years old,0,NaN,0,0,0,0,47,700 ml,0,0,NaN,NaN
825,0,12 Apr 2009 2:49 pm,0,52,NaN,18,0,0,Signatory Vintage (SV),34,92.84,WB7340,0,1,0,0,1,0,0,0,NaN,0,0,0,0,0,1,0,0,NaN,Single Malt,49.8 % Vol.,Dark Oloroso Butt,0,0,536,1,€ 11840.22,15.12.1997,Ardbeg,0,1,22.03.1967,0,0,1,NaN,1140,30 years old,1,NaN,0,1,0,0,52,700 ml,0,0,Vintage Collection - Dumpy,NaN
826,0,04 Nov 2007 5:24 pm,0,33,NaN,12,0,0,Duncan Taylor (DT),12,92.84,WB685,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.1 % Vol.,NaN,0,0,134,0,€ 4137.40,07.2007,Springbank,0,0,05.1967,0,0,0,NaN,1945,40 years old,0,NaN,0,0,0,0,33,50 ml 700 ml,0,0,Peerless,NaN
827,0,07 May 2009 5:31 pm,0,34,NaN,16,0,0,Douglas Laing (DL),34,92.84,WB7907,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,48.9 % Vol.,NaN,0,0,197,0,€ 7155.04,2003,Ardbeg,0,0,1973,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,34,700 ml,0,0,Old & Rare - The Platinum Selection,NaN
828,1,29 May 2011 7:58 am,0,106,Limburg,51,0,1,Gordon & MacPhail (GM),86,92.84,WB22245,0,1,0,0,0,1,0,1,5020613029972,0,0,0,0,0,0,0,0,NaN,Single Malt,51.8 % Vol.,1st Fill Sherry Butt,0,1,NaN,0,€ 1367.73,24.03.2011,Strathisla,0,0,21.02.1963,1,1,0,AA/JCDB,576,48 years old,0, Germany,0,0,1,0,106,700 ml,0,0,Celtic Series - Book of Kells,NaN
829,0,08 Oct 2019 11:31 pm by Dirk,0,25,NaN,35,0,0,Gordon & MacPhail (GM),25,92.83,WB140295,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,62 years old,Single Malt,51.7 % Vol.,First fill sherry butt,0,0,235,0,€ 7023.50,27.06.2019,Glen Grant,0,0,13.12.1956,0,0,0,NaN,4455,62 years old,0,NaN,0,0,0,0,25,10 ml 700 ml,0,0,Mr George Centenary edition,NaN
830,0,07 Oct 2008 10:38 am,0,45,NaN,10,0,0,Douglas Laing (DL),20,92.83,WB3925,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,Sherry Cask,0,0,258,0,€ 7188.26,04.2001,Brora,0,0,06.1971,0,0,0,NaN,NaN,29 years old,0,NaN,0,0,0,0,45,700 ml,0,0,Old Malt Cask,NaN
831,0,01 May 2014 12:21 pm by Erik Elixir,0,26,NaN,4,0,0,Gordon & MacPhail (GM),7,92.83,WB54375,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 800.00,2012,Macallan,0,0,1966,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,26,700 ml,0,0,Speymalt,NaN
832,0,25 Feb 2012 10:43 am,0,25,NaN,15,0,0,Gordon & MacPhail (GM),10,92.83,WB30644,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,45.0 % Vol.,First Fill Sherry Hogshead,0,0,148,0,€ 2863.89,03.2006,Mortlach,0,0,25.07.1968,0,0,0,NaN,4836,37 years old,0,NaN,0,0,0,0,25,700 ml,0,0,Private Collection,NaN
833,0,07 May 2009 12:04 am,0,32,NaN,17,0,0,Murray McDavid (MM),16,92.83,WB7869,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.2 % Vol.,American Bourbon,0,0,273,0,€ 330.00,2004,Glen Moray,0,0,1962,1,0,1,NaN,NaN,42 years old,0,NaN,0,0,0,0,32,700 ml,0,0,Celtic Heartlands,NaN
834,0,19 Mar 2010 7:57 pm,0,41,NaN,13,0,0,Cadenhead (CA),12,92.83,WB14586,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,56.5 % Vol.,Oak Cask,0,0,NaN,0,€ 1955.36,10.1992,Springbank,0,0,07.1972,0,0,0,NaN,NaN,20 years old,0,NaN,0,0,0,0,41,700 ml,0,0,Authentic Collection,NaN
835,0,07 Jul 2011 3:57 pm,0,30,NaN,16,0,0,Gordon & MacPhail (GM),19,92.82,WB23839,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.4 % Vol.,NaN,0,0,NaN,0,€ 5990.22,06.1992,Talisker,0,0,03.06.1955,0,0,0,NaN,1315,37 years old,0,NaN,0,0,0,0,30,50 ml 700 ml,0,0,Cask Strength,NaN
836,0,07 Oct 2011 10:39 am,0,42,NaN,24,0,0,Sestante (Ses),22,92.82,WB25652,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,65.5 % Vol.,NaN,0,0,NaN,0,€ 1428.50,1988,Port Ellen,0,0,1974,0,0,0,NaN,NaN,14 years old,0,NaN,0,0,0,0,42,750 ml,0,0,NaN,NaN
837,0,24 May 2011 9:37 pm,0,36,NaN,53,0,0,Michel Couvreur (MCo),39,92.82,WB22616,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.0 % Vol.,Sherry Cask,0,0,600,0,€ 653.50,2005,NaN,0,1,23.05.1970,0,0,0,NaN,NaN,35 years old,0,NaN,0,0,0,0,36,500 ml,0,0,NaN,NaN
838,0,10 Jul 2016 10:22 am by whiskas,0,30,NaN,3,0,0,Gordon & MacPhail (GM),5,92.82,WB84602,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 2360.00,17.12.1990,Glen Grant,0,0,16.02.1950,0,0,0,NaN,NaN,40 years old,0,NaN,0,0,0,0,30,700 ml,0,0,Licensed Bottling,NaN
839,0,14 May 2009 10:25 pm,0,219,Giovinetti & Figli import,42,0,0,Distillery Bottling,181,92.82,WB8627,0,0,0,0,0,0,0,0,5010719101573,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,Sherry Cask,0,0,NaN,0,€ 3320.25,NaN,Macallan,0,0,NaN,0,0,0,NaN,NaN,10 years old,0, Italy,0,0,0,0,219,750 ml,0,0,Full Proof,NaN
840,0,14 Apr 2009 2:08 pm,0,30,NaN,27,0,0,Signatory Vintage (SV),17,92.82,WB7378,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.3 % Vol.,Dark Oloroso Butt,0,0,510,0,€ 938.00,12.09.1997,Ardbeg,0,0,22.03.1967,0,0,0,NaN,1141,30 years old,0,NaN,0,0,0,0,30,700 ml,0,0,Vintage Collection - Dumpy,NaN
841,0,16 Jul 2011 5:36 pm,0,94,NaN,26,0,0,Distillery Bottling,69,92.82,WB23526,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.5 % Vol.,Pedro Domecq Sherry Cask,0,0,133,0,€ 4000.00,09.05.2011,Glenfarclas,0,0,1968,0,0,0,NaN,697,43 years old,0,NaN,0,0,0,0,94,700 ml,0,0,The Family Casks - Special Release,NaN
842,0,19 Mar 2010 4:25 pm,0,21,Meregalli Import,17,0,0,Gordon & MacPhail (GM),2,92.82,WB14570,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 1028.50,NaN,Ardbeg,0,0,1972,0,0,0,NaN,NaN,13 years old,0,NaN,0,0,0,0,21,750 ml,0,0,Connoisseurs Choice,Brown Label
843,0,09 Oct 2012 4:33 pm,0,23,NaN,7,0,0,Murray McDavid (MM),7,92.81,WB36193,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,NaN,0,€ 2046.66,1997,Springbank,0,0,1972,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,23,700 ml,0,0,NaN,NaN
844,0,01 Sep 2010 4:39 pm,0,18,German Orkney Adventure Tour,12,0,0,Distillery Bottling,14,92.81,WB17906,0,0,0,0,0,0,0,0,5010314074708,0,0,0,0,0,0,0,0,NaN,Single Malt,49.6 % Vol.,NaN,0,0,42,0,€ 1650.00,2008,Highland Park,0,0,1973,0,0,0,NaN,6194/A,34 years old,0, Germany,0,0,0,0,18,700 ml,0,0,Single Cask,NaN
845,0,26 Feb 2018 12:24 am by z-imaging,0,47,NaN,22,0,0,James MacArthur (JM),16,92.8,WB108356,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,59.0 % Vol.,NaN,0,0,NaN,0,€ 50538.50,NaN,Port Ellen,0,0,NaN,0,0,0,NaN,NaN,12 years old,0,NaN,0,0,0,0,47,750 ml,0,0,Fine Malt Selection,"without ""SCOMA"""
846,0,23 May 2008 6:10 pm,0,46,NaN,10,0,0,Distillery Bottling,24,92.8,WB2154,0,0,0,0,0,0,0,0,5060074860257,0,0,0,0,0,0,0,0,NaN,Single Malt,49.8 % Vol.,Ex-Sherry Butt,0,0,436,0,€ 2750.43,04.2006,Tullibardine,0,0,1966,0,0,0,NaN,1112,NaN,1,NaN,0,0,0,0,46,700 ml,0,0,NaN,NaN
847,0,27 Aug 2012 11:07 pm,0,27,NaN,8,0,0,Distillery Bottling,18,92.8,WB34941,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 3339.02,1994,Macallan,0,0,1976,0,0,0,NaN,NaN,18 years old,0,NaN,0,0,0,0,27,750 ml,0,0,NaN,NaN
848,0,11 Feb 2012 8:05 pm,0,22,NaN,7,0,0,Blackadder (BA),2,92.8,WB30349,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.9 % Vol.,NaN,0,0,220,0,€ 3591.92,09.2000,Springbank,0,0,25.04.1967,0,0,0,NaN,1562,33 years old,0,NaN,0,0,0,0,22,750 ml,0,0,Raw Cask,NaN
849,0,13 Feb 2012 9:30 pm,0,33,Travel Retail Exclusive,29,0,0,Distillery Bottling,36,92.8,WB30381,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,27 years old,Single Malt,55.6 % Vol.,Sherry Oak,0,0,107,0,€ 733.00,16.03.2011,Bowmore,0,0,12.11.1983,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,33,700 ml,0,0,Warehouse No. 1 Vaults,NaN
850,1,10 Nov 2008 10:11 am,0,37,NaN,9,0,0,Signatory Vintage (SV),39,92.8,WB4534,0,0,0,0,0,0,0,0,NaN,0,3,0,0,0,0,0,0,NaN,Single Malt,50.3 % Vol.,NaN,0,0,192,0,€ 1470.00,19.02.2002,Bowmore,0,0,18.02.1972,0,0,0,NaN,928,30 years old,0,NaN,0,0,0,0,37,700 ml,0,0,Rare Reserve,NaN
851,0,08 Jan 2008 12:43 pm,0,462,NaN,201,0,0,Distillery Bottling,493,92.8,WB1215,0,0,5,0,4,4,0,1,5000281016962,1,0,0,0,0,5,0,5,NaN,Single Malt,62.0 % Vol.,Sherry Casks,0,1,9000,0,€ 3140.83,2002,Talisker,0,2,1981,0,3,4,L15R02223331,NaN,20 years old,5,NaN,0,4,0,1,462,700 ml,0,1,Diageo Special Releases 2002,NaN
852,0,02 Jun 2012 12:15 pm,0,22,NaN,6,0,0,Distillery Bottling,8,92.8,WB33220,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,48.1 % Vol.,White Oak finished in Cabernet Sauvignon Cask,0,0,223,0,€ 20995.00,2012,Dalmore,0,0,21.03.1973,0,0,0,NaN,10,38 years old,0,NaN,0,0,0,0,22,700 ml,0,0,Constellation Collection,NaN
853,0,06 Dec 2007 9:12 pm,0,80,NaN,31,0,0,Signatory Vintage (SV),51,92.8,WB973,0,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,0,NaN,Single Malt,56.6 % Vol.,First Fill Sherry Butt,0,0,287,0,€ 3074.64,20.09.2005,Bowmore,0,0,24.09.1970,0,0,0,5/0685,4689,34 years old,0,NaN,0,0,0,0,80,700 ml,0,0,Cask Strength Collection,NaN
854,0,03 Jun 2013 10:34 pm,0,22,Turatello Italia s.r.l.,9,0,0,UD - bottler (UD),13,92.8,WB42469,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,NONE,10.1992,Ardbeg,0,0,05.1974,0,0,0,NaN,NaN,18 years old,0, Italy,0,0,0,0,22,700 ml,0,0,NaN,NaN
855,0,05 Aug 2010 5:42 pm,0,88,"Campbell, Hope & King, Elgin",19,0,0,Distillery Bottling,97,92.8,WB17642,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,45.85 % Vol.,Matured in Sherry Wood,0,0,NaN,0,€ 6731.03,NaN,Macallan,0,0,1962,0,0,0,NaN,NaN,NaN,0, Italy,0,0,0,0,88,750 ml,0,0,Pure Highland Malt Scotch Whisky,"80 proof, FLLI Rinaldi Import"
856,0,01 Jul 2012 8:36 pm,0,19,NaN,20,0,0,Tasttoe (TT),17,92.79,WB33794,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,42.3 % Vol.,NaN,0,0,24,0,€ 476.00,NaN,Bowmore,0,0,1968,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,19,700 ml,0,0,NaN,NaN
857,0,06 Nov 2007 12:18 pm,0,80,NaN,26,0,0,Distillery Bottling,39,92.79,WB773,0,0,0,0,0,0,0,0,5060074860223,0,0,0,0,0,0,0,0,NaN,Single Malt,48.0 % Vol.,Sherry Butt,0,0,384,0,€ 3191.13,04.2006,Tullibardine,0,0,1966,0,0,0,NaN,2132,NaN,0,NaN,0,0,0,0,80,50 ml 700 ml,0,0,World Cup Edition,NaN
858,0,09 Oct 2009 10:34 am,0,99,NaN,55,0,1,Distillery Bottling,80,92.79,WB11045,0,0,1,0,0,1,0,0,NaN,0,0,0,0,0,0,0,1,NaN,Single Malt,46.0 % Vol.,NaN,0,0,NaN,1,€ 7505.82,03.1999,Springbank,1,0,NaN,0,0,1,NaN,NaN,30 years old,0,NaN,0,1,0,0,99,700 ml,0,0,Millennium Bottling Limited Edition,NaN
859,0,02 Aug 2009 9:57 am,0,45,NaN,14,0,0,Douglas Laing (DL),21,92.79,WB10355,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.4 % Vol.,NaN,0,0,220,0,€ 7790.20,02.2003,Brora,0,0,03.1972,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,45,700 ml,0,0,Selected Exclusively by The Whisky Shop,NaN
860,0,02 Oct 2012 3:30 pm,0,44,NaN,7,0,0,Distillery Bottling,25,92.79,WB35969,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.9 % Vol.,Sherry Hogshead,0,0,138,0,€ 5854.01,27.06.2012,Glenfarclas,0,0,1962,0,0,0,NaN,3247,NaN,0,NaN,0,0,0,0,44,700 ml,0,0,The Family Casks (Release X),NaN
861,0,09 Jan 2013 10:23 pm,0,21,Intertrade,35,0,0,Gordon & MacPhail (GM),6,92.79,WB39337,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.6 % Vol.,Dark Sherry,0,0,216,0,€ 1925.00,09.1986,Caol Ila,0,0,03.1966,0,0,0,NaN,NaN,20 years old,0, Italy,0,0,0,0,21,750 ml,0,0,NaN,NaN
862,0,09 Dec 2015 10:19 pm by Schmausel,0,22,NaN,11,0,0,Distillery Bottling,6,92.79,WB75461,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.3 % Vol.,Sherry Hogshead,0,0,159,0,€ 11530.60,28.11.2014,Glenfarclas,0,0,1957,0,0,0,NaN,2110,NaN,0,NaN,0,1,0,0,22,700 ml,0,0,The Family Casks (Release Sp15),NaN
863,0,08 Mar 2010 5:26 pm,0,32,NaN,27,0,0,Distillery Bottling,23,92.79,WB14320,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.1 % Vol.,NaN,0,0,190,0,€ 13450.00,2001,Springbank,0,0,1966,0,0,0,NaN,NaN,34 years old,0,NaN,0,0,0,0,32,700 ml,0,0,JUUL'S 75,NaN
864,0,22 Jun 2011 1:02 pm,0,30,NaN,18,0,0,Gordon & MacPhail (GM),6,92.78,WB23809,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,61.5 % Vol.,NaN,0,0,NaN,0,€ 1387.50,NaN,Longmorn,0,0,1969,0,0,0,NaN,NaN,19 years old,0,NaN,0,0,0,0,30,750 ml,0,0,Original Cask - Natural High Strength,NaN
865,0,07 Aug 2010 5:05 pm,0,60,Zenith Import,30,0,0,Distillery Bottling,34,92.78,WB17666,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,0,NaN,0,€ 3252.74,NaN,Caol Ila,0,0,NaN,0,0,0,NaN,NaN,15 years old,0, Italy,0,0,0,0,60,750 ml,0,0,Bulloch Lade & Co.,NaN
866,0,22 Aug 2010 9:40 am,0,113,Thosop,45,0,0,Distillery Bottling,89,92.78,WB17674,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,49.7 % Vol.,Oloroso + Fino Sherry Hogshead,0,0,318,0,€ 4640.72,18.08.2010,Glenfarclas,0,0,1968,0,0,0,NaN,702 + 5240,41 years old,0, Belgium,0,0,0,0,113,700 ml,0,0,Handwritten label,NaN
867,0,16 Aug 2007 12:37 am,0,310,NaN,76,0,0,Distillery Bottling,405,92.78,WB299,0,0,0,0,1,0,0,1,5000281021096,0,0,0,0,1,1,0,0,30 years old,Single Malt,55.7 % Vol.,NaN,0,1,2130,0,€ 4024.72,2006,Brora,0,1,NaN,0,0,0,L6213CS000,NaN,30 years old,1,NaN,0,0,0,0,310,700 ml,0,0,Diageo Special Releases 2006,NaN
868,0,08 Dec 2015 12:11 pm by Sjaunja,0,66,NaN,34,0,0,Distillery Bottling,48,92.78,WB75395,0,1,0,0,0,0,0,0,5060399682282,0,0,0,0,0,0,0,0,NaN,Single Malt,47.3 % Vol.,Massandra Madeira Puncheon,0,0,124,0,€ 1275.98,09.2015,Glenglassaugh,0,0,25.10.1972,0,0,0,NaN,2125,42 years old,0,NaN,1,0,0,0,66,700 ml,0,0,Rare Cask Release - Batch 2,NaN
869,0,06 Jun 2010 12:13 pm,0,39,NaN,26,0,0,Scott's Selection (Sc),25,92.78,WB16259,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.8 % Vol.,Oakwood,0,0,NaN,0,€ 601.20,1999,Longmorn,0,0,1971,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,39,700 ml,0,0,NaN,NaN
870,0,08 Dec 2015 12:13 pm by Sjaunja,0,35,NaN,19,0,0,Distillery Bottling,40,92.78,WB75396,0,0,0,0,0,0,0,0,5060399682299,0,1,0,0,0,0,0,0,NaN,Single Malt,40.5 % Vol.,Massandra Aleatico Hogshead,0,0,175,0,€ 2722.65,09.2015,Glenglassaugh,0,0,04.04.1973,0,0,0,NaN,1865,42 years old,0,NaN,0,0,1,0,35,700 ml,0,0,Rare Cask Release - Batch 2,NaN
871,0,11 Apr 2009 3:41 pm,0,43,NaN,17,0,0,Distillery Bottling,29,92.78,WB7311,0,0,0,0,0,0,0,0,5010496700709,0,0,0,0,0,0,0,0,NaN,Single Malt,56.5 % Vol.,Hogshead,0,0,NaN,0,€ 3257.38,1997,Glen Garioch,0,0,18.05.1968,0,0,0,NaN,13,29 years old,0,NaN,0,0,0,0,43,700 ml,0,0,Individual Cask Bottling,NaN
872,0,03 Jul 2015 11:53 am by Gunners,0,20,NaN,4,0,0,Duncan Taylor (DT),one,92.78,WB69816,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.0 % Vol.,Oak Cask,0,0,151,0,€ 979.95,03.2005,Macallan,0,0,06.1968,0,0,0,NaN,5589,36 years old,0,NaN,0,0,0,0,20,700 ml,0,0,Rare Auld,NaN
873,0,05 Feb 2009 8:25 pm,0,183,NaN,75,0,0,Distillery Bottling,221,92.78,WB6366,0,0,0,0,0,0,0,0,5000281018751,0,0,0,0,0,0,0,0,NaN,Single Malt,59.6 % Vol.,NaN,0,0,1500,0,€ 1685.83,2004,St. Magdalene,0,0,1973,0,0,0,L19X00531746,NaN,30 years old,0,NaN,0,0,0,0,183,700 ml 750 ml,0,0,Diageo Special Releases 2004,NaN
874,0,16 Aug 2007 12:41 am,0,290,NaN,88,0,0,Distillery Bottling,297,92.77,WB300,0,0,0,0,0,0,0,0,5000281019512,0,0,0,0,0,0,0,0,NaN,Single Malt,56.3 % Vol.,NaN,0,0,3000,0,€ 2152.14,2005,Brora,0,0,1975,0,0,0,L5236CR000,NaN,30 years old,0,NaN,0,0,0,0,290,700 ml,0,0,Diageo Special Releases 2005,NaN
875,0,26 Dec 2010 1:14 pm,0,24,NaN,5,0,0,Gordon & MacPhail (GM),10,92.77,WB19771,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 1709.12,NaN,Linkwood,0,0,1946,0,0,0,NaN,NaN,36 years old,0,NaN,0,0,0,0,24,750 ml,0,0,A Pure Highland Malt,NaN
876,0,10 Feb 2012 6:04 pm,0,34,NaN,22,0,0,Distillery Bottling,36,92.77,WB30316,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,48.5 % Vol.,Sherry Butt,0,0,377,0,€ 4129.15,25.05.2011,Glenfarclas,0,0,1964,0,0,0,NaN,4719,NaN,0,NaN,1,0,0,0,34,700 ml,0,0,The Family Casks (Release VII),NaN
877,0,07 Apr 2010 2:32 pm,0,73,Emmepi Import-Export s.r.l Roma,15,0,0,Distillery Bottling,27,92.77,WB15472,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 (gradi),NaN,0,0,NaN,0,€ 4575.54,NaN,Bowmore,0,0,NaN,0,0,0,NaN,NaN,07 years old,0, Italy,0,0,0,0,73,750 ml,0,0,White screw cap,NaN
878,0,14 Oct 2007 9:11 pm,0,49,NaN,41,0,0,Adelphi (AD),37,92.77,WB488,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.4 % Vol.,Sherry Cask,0,0,NaN,0,€ 5405.61,2003,Springbank,0,0,1970,0,0,0,NaN,1622,33 years old,0,NaN,0,0,0,0,49,700 ml,0,0,Distillery - Limited,NaN
